,Acinetobacter,Actinomadura,Aeromicrobium,Aggregatibacter,Alistipes,Anaerococcus,Arcobacter,Bacillus,Bacteroides,Brevundimonas,Brochothrix,Candidatus_Arthromitus,Chitinophaga,Chryseobacterium,Clostridium,Collinsella,Corynebacterium,Desulfurispora,Devosia,Enhydrobacter,Enterococcus,Faecalibacterium,Finegoldia,Flavobacterium,Flexispira,Granulicatella,Haemophilus,Helicobacter,Kaistobacter,Klebsiella,Lactobacillus,Micrococcus,Myroides,Neisseria,Novosphingobium,Oscillospira,Paenisporosarcina,Parabacteroides,Paracoccus,Pedobacter,Peptococcus,Phyllobacterium,Porphyromonas,Prevotella,Pseudomonas,Psychrobacter,Rhodoplanes,Roseburia,Rothia,Ruminococcus,Sedimentibacter,Sphingobacterium,Sphingobium,Staphylococcus,Stenotrophomonas,Steroidobacter,Streptococcus,Streptomyces,Streptosporangium,Unclassified,Weissella
Peptococcus,0.146095426067302,-0.0909090909090909,-0.0909090909090909,-0.0909090909090909,-0.0909090909090909,-0.0909090909090909,-0.134281626522908,1,0.0437478639259807,-0.171967545780454,-0.0909090909090909,0.467677102483347,-0.0909090909090909,-0.207856489992599,0.139850388315213,-0.0909090909090909,0.133366267342316,-0.0909090909090909,-0.0909090909090909,0.438286278201907,0.738548945875996,0.259820612490748,-0.134281626522908,-0.0909090909090909,-0.134281626522908,0.363748857487047,0.146095426067302,-0.306235047481865,1,1,-0.0452833412851726,-0.171967545780454,-0.0909090909090909,-0.0909090909090909,-0.0909090909090909,-0.207856489992599,-0.0909090909090909,0.326317572735498,0.326317572735498,-0.0909090909090909,1,-0.0909090909090909,-0.171967545780454,0.131939849140063,-0.171967545780454,-0.0909090909090909,1,-0.134281626522908,0.243492376778837,-0.134281626522908,1,-0.171967545780454,-0.134281626522908,-0.134281626522908,-0.0909090909090909,-0.0909090909090909,0.316983388996208,-0.0909090909090909,-0.0909090909090909,0.0436713146741147,1
Phyllobacterium,0.340889327490372,1,1,1,-0.0909090909090909,-0.0909090909090909,0.604267319353088,-0.0909090909090909,-0.437478639259807,0.515902637341361,-0.0909090909090909,-0.207856489992599,-0.0909090909090909,0.571605347479646,-0.279700776630427,1,-0.133366267342316,-0.0909090909090909,1,-0.243492376778837,-0.134281626522908,-0.207856489992599,-0.134281626522908,1,-0.134281626522908,-0.207856489992599,-0.243492376778837,-0.437478639259807,-0.0909090909090909,-0.0909090909090909,-0.316983388996208,-0.171967545780454,1,-0.0909090909090909,-0.0909090909090909,0.363748857487047,1,-0.279700776630427,-0.279700776630427,1,-0.0909090909090909,1,-0.171967545780454,-0.395819547420188,0.630547667861664,-0.0909090909090909,-0.0909090909090909,-0.134281626522908,-0.243492376778837,-0.134281626522908,-0.0909090909090909,0.630547667861664,0.738548945875996,-0.134281626522908,1,-0.0909090909090909,-0.316983388996208,-0.0909090909090909,1,-0.218356573370573,-0.0909090909090909
Porphyromonas,-0.460600650959968,-0.171967545780454,-0.171967545780454,-0.171967545780454,0.401257606821059,0.630547667861664,-0.254012899322073,-0.171967545780454,-0.119535492147312,-0.0240963855421687,0.401257606821059,0.360424418790547,-0.171967545780454,-0.393190275044233,-0.053889205456598,-0.171967545780454,0.719469082332963,0.515902637341361,-0.171967545780454,-0.204711400426652,0.28929246867236,0.0327658562536861,0.28929246867236,-0.171967545780454,-0.254012899322073,0.349502466705985,0.368480520767974,-0.239070984294623,-0.171967545780454,-0.171967545780454,-0.0380710736537992,0.0963855421686747,-0.171967545780454,0.630547667861664,-0.171967545780454,-0.0982975687610582,-0.171967545780454,-0.102879392235324,0.00489901867787255,-0.171967545780454,-0.171967545780454,-0.171967545780454,1,-0.0739505459318101,-0.325301204819277,0.401257606821059,-0.171967545780454,0.296348382542418,0.174004690362654,0.211677416101727,-0.171967545780454,-0.325301204819277,-0.254012899322073,0.134062363531094,-0.171967545780454,0.515902637341361,0.666243788941486,-0.171967545780454,-0.171967545780454,-0.0183578970801439,-0.171967545780454
Prevotella,-0.133502821662769,-0.395819547420188,-0.395819547420188,-0.395819547420188,-0.0439799497133542,0.0439799497133542,0.0487220182507157,0.131939849140063,0.44797805186287,0.0184876364829525,-0.0439799497133542,-0.0460884864697386,0.395819547420188,-0.490213901541765,0.281903097918574,-0.395819547420188,0.132624154699297,-0.131939849140063,-0.395819547420188,-0.196327678915837,0.135338939585321,0.0796073857204575,0.346467685338423,-0.395819547420188,0.443911721839854,0.423176103040327,0.188474571759203,0.0952394283487992,0.131939849140063,0.131939849140063,0.15335004858824,0.499166185039718,-0.395819547420188,0.0439799497133542,-0.395819547420188,-0.301670093256471,-0.395819547420188,0.259350850085088,-0.210487646445868,-0.395819547420188,0.131939849140063,-0.395819547420188,-0.0739505459318101,1,-0.332777456693145,-0.0439799497133542,0.131939849140063,0.102857594084844,0.0628248572530677,0.156993169918973,0.131939849140063,-0.332777456693145,-0.0487220182507157,-0.346467685338423,-0.395819547420188,-0.131939849140063,0.116838132257707,0.219899748566771,-0.395819547420188,-0.309866838689759,0.131939849140063
Pseudomonas,0.716489901493283,0.630547667861664,0.630547667861664,0.630547667861664,-0.171967545780454,-0.171967545780454,0.747926870226103,-0.171967545780454,-0.354008957513192,0.602409638554217,-0.171967545780454,-0.393190275044233,0.401257606821059,0.906522023018648,-0.161667616369794,0.630547667861664,-0.158843823372213,-0.171967545780454,0.630547667861664,-0.460600650959968,-0.254012899322073,-0.393190275044233,0.20462150223167,0.630547667861664,0.134062363531094,-0.393190275044233,-0.102355700213326,-0.160913162505997,-0.171967545780454,-0.171967545780454,-0.266497515576594,0.036144578313253,0.630547667861664,-0.171967545780454,0.515902637341361,0.382268322959671,0.630547667861664,-0.529094017210235,-0.0293941120672353,0.630547667861664,-0.171967545780454,0.630547667861664,-0.325301204819277,-0.332777456693145,1,-0.171967545780454,-0.171967545780454,-0.254012899322073,-0.460600650959968,-0.254012899322073,-0.171967545780454,1,0.776150525706333,0.296348382542418,0.630547667861664,-0.171967545780454,-0.45685288384559,-0.171967545780454,0.630547667861664,-0.165221073721295,-0.171967545780454
Psychrobacter,-0.243492376778837,-0.0909090909090909,-0.0909090909090909,-0.0909090909090909,1,-0.0909090909090909,-0.134281626522908,-0.0909090909090909,0.131243591777942,0.401257606821059,1,0.571605347479646,-0.0909090909090909,-0.207856489992599,0.233083980525356,-0.0909090909090909,0.222277112237194,-0.0909090909090909,-0.0909090909090909,0.243492376778837,-0.134281626522908,-0.207856489992599,-0.134281626522908,-0.0909090909090909,-0.134281626522908,0.259820612490748,0.243492376778837,-0.218739319629904,-0.0909090909090909,-0.0909090909090909,-0.316983388996208,-0.171967545780454,-0.0909090909090909,-0.0909090909090909,-0.0909090909090909,-0.207856489992599,-0.0909090909090909,0.139850388315213,0.233083980525356,-0.0909090909090909,-0.0909090909090909,-0.0909090909090909,0.401257606821059,-0.0439799497133542,-0.171967545780454,1,-0.0909090909090909,-0.134281626522908,0.146095426067302,-0.134281626522908,-0.0909090909090909,-0.171967545780454,-0.134281626522908,0.604267319353088,-0.0909090909090909,-0.0909090909090909,0.407550071566554,-0.0909090909090909,-0.0909090909090909,-0.131013944022344,-0.0909090909090909
Rhodoplanes,0.146095426067302,-0.0909090909090909,-0.0909090909090909,-0.0909090909090909,-0.0909090909090909,-0.0909090909090909,-0.134281626522908,1,0.0437478639259807,-0.171967545780454,-0.0909090909090909,0.467677102483347,-0.0909090909090909,-0.207856489992599,0.139850388315213,-0.0909090909090909,0.133366267342316,-0.0909090909090909,-0.0909090909090909,0.438286278201907,0.738548945875996,0.259820612490748,-0.134281626522908,-0.0909090909090909,-0.134281626522908,0.363748857487047,0.146095426067302,-0.306235047481865,1,1,-0.0452833412851726,-0.171967545780454,-0.0909090909090909,-0.0909090909090909,-0.0909090909090909,-0.207856489992599,-0.0909090909090909,0.326317572735498,0.326317572735498,-0.0909090909090909,1,-0.0909090909090909,-0.171967545780454,0.131939849140063,-0.171967545780454,-0.0909090909090909,1,-0.134281626522908,0.243492376778837,-0.134281626522908,1,-0.171967545780454,-0.134281626522908,-0.134281626522908,-0.0909090909090909,-0.0909090909090909,0.316983388996208,-0.0909090909090909,-0.0909090909090909,0.0436713146741147,1
Roseburia,-0.359662076397702,-0.134281626522908,-0.134281626522908,-0.134281626522908,-0.134281626522908,-0.134281626522908,-0.198347107438017,-0.134281626522908,0.113084785754009,-0.254012899322073,-0.134281626522908,-0.307024383155036,-0.134281626522908,-0.307024383155036,-0.152060469837198,-0.134281626522908,0.361157559257308,0.738548945875996,-0.134281626522908,-0.0959098870393872,-0.198347107438017,0.761164616571861,-0.198347107438017,-0.134281626522908,-0.198347107438017,-0.307024383155036,-0.359662076397702,0.172319673529918,-0.134281626522908,-0.134281626522908,-0.178367807850172,0.28929246867236,-0.134281626522908,-0.134281626522908,-0.134281626522908,0.0671615838151642,-0.134281626522908,0.195096451866594,-0.0774647676529122,-0.134281626522908,-0.134281626522908,-0.134281626522908,0.296348382542418,0.102857594084844,-0.254012899322073,-0.134281626522908,-0.134281626522908,1,0.713329784855442,0.983471074380165,-0.134281626522908,-0.254012899322073,-0.198347107438017,-0.198347107438017,-0.134281626522908,0.738548945875996,0.139349849882947,-0.134281626522908,-0.134281626522908,0.252651660104426,-0.134281626522908
Rothia,-0.478260869565217,-0.243492376778837,-0.243492376778837,-0.243492376778837,0.146095426067302,-0.243492376778837,-0.359662076397702,0.243492376778837,0.124986650698321,-0.255889250533315,0.146095426067302,0.329396322308305,-0.243492376778837,-0.556726178549248,0.149831015154984,-0.243492376778837,0.436590444388176,0.438286278201907,-0.243492376778837,0.521739130434783,0.0299718396998085,0.937155733891234,-0.359662076397702,-0.243492376778837,-0.359662076397702,-0.134542159816068,0.00869565217391304,0.234349970059352,0.243492376778837,0.243492376778837,-0.210231896122132,0.112591270234659,-0.243492376778837,-0.243492376778837,-0.243492376778837,-0.264444934810893,-0.243492376778837,0.241394413305252,0.141507069868596,-0.243492376778837,0.243492376778837,-0.243492376778837,0.174004690362654,0.0628248572530677,-0.460600650959968,0.146095426067302,0.243492376778837,0.713329784855442,1,0.725318520735366,0.243492376778837,-0.460600650959968,-0.359662076397702,-0.0959098870393872,-0.243492376778837,0.438286278201907,0.52557974030533,-0.243492376778837,-0.243492376778837,0.0467879817110494,0.243492376778837
Ruminococcus,-0.359662076397702,-0.134281626522908,-0.134281626522908,-0.134281626522908,-0.134281626522908,-0.134281626522908,-0.198347107438017,-0.134281626522908,0.145394724540868,-0.254012899322073,-0.134281626522908,-0.307024383155036,-0.134281626522908,-0.307024383155036,-0.192227386397967,-0.134281626522908,0.295492548483252,0.604267319353088,-0.134281626522908,-0.0479549435196936,-0.198347107438017,0.773957299203321,-0.198347107438017,-0.134281626522908,-0.198347107438017,-0.307024383155036,-0.359662076397702,0.215399591912397,-0.134281626522908,-0.134281626522908,-0.222959759812715,0.388075262853166,-0.134281626522908,-0.134281626522908,-0.134281626522908,0.00959451197359489,-0.134281626522908,0.218048975615605,-0.129107946088187,-0.134281626522908,-0.134281626522908,-0.134281626522908,0.211677416101727,0.156993169918973,-0.254012899322073,-0.134281626522908,-0.134281626522908,0.983471074380165,0.725318520735366,1,-0.134281626522908,-0.254012899322073,-0.198347107438017,-0.198347107438017,-0.134281626522908,0.604267319353088,0.128201861892311,-0.134281626522908,-0.134281626522908,0.263402794576955,-0.134281626522908
Sedimentibacter,0.146095426067302,-0.0909090909090909,-0.0909090909090909,-0.0909090909090909,-0.0909090909090909,-0.0909090909090909,-0.134281626522908,1,0.0437478639259807,-0.171967545780454,-0.0909090909090909,0.467677102483347,-0.0909090909090909,-0.207856489992599,0.139850388315213,-0.0909090909090909,0.133366267342316,-0.0909090909090909,-0.0909090909090909,0.438286278201907,0.738548945875996,0.259820612490748,-0.134281626522908,-0.0909090909090909,-0.134281626522908,0.363748857487047,0.146095426067302,-0.306235047481865,1,1,-0.0452833412851726,-0.171967545780454,-0.0909090909090909,-0.0909090909090909,-0.0909090909090909,-0.207856489992599,-0.0909090909090909,0.326317572735498,0.326317572735498,-0.0909090909090909,1,-0.0909090909090909,-0.171967545780454,0.131939849140063,-0.171967545780454,-0.0909090909090909,1,-0.134281626522908,0.243492376778837,-0.134281626522908,1,-0.171967545780454,-0.134281626522908,-0.134281626522908,-0.0909090909090909,-0.0909090909090909,0.316983388996208,-0.0909090909090909,-0.0909090909090909,0.0436713146741147,1
Sphingobacterium,0.716489901493283,0.630547667861664,0.630547667861664,0.630547667861664,-0.171967545780454,-0.171967545780454,0.747926870226103,-0.171967545780454,-0.354008957513192,0.602409638554217,-0.171967545780454,-0.393190275044233,0.401257606821059,0.906522023018648,-0.161667616369794,0.630547667861664,-0.158843823372213,-0.171967545780454,0.630547667861664,-0.460600650959968,-0.254012899322073,-0.393190275044233,0.20462150223167,0.630547667861664,0.134062363531094,-0.393190275044233,-0.102355700213326,-0.160913162505997,-0.171967545780454,-0.171967545780454,-0.266497515576594,0.036144578313253,0.630547667861664,-0.171967545780454,0.515902637341361,0.382268322959671,0.630547667861664,-0.529094017210235,-0.0293941120672353,0.630547667861664,-0.171967545780454,0.630547667861664,-0.325301204819277,-0.332777456693145,1,-0.171967545780454,-0.171967545780454,-0.254012899322073,-0.460600650959968,-0.254012899322073,-0.171967545780454,1,0.776150525706333,0.296348382542418,0.630547667861664,-0.171967545780454,-0.45685288384559,-0.171967545780454,0.630547667861664,-0.165221073721295,-0.171967545780454
Sphingobium,0.437588859617204,0.738548945875996,0.738548945875996,0.738548945875996,-0.134281626522908,-0.134281626522908,0.983471074380165,-0.134281626522908,-0.142702229641963,0.839653750536851,-0.134281626522908,-0.307024383155036,0.604267319353088,0.703597544730292,0.0602503748411539,0.738548945875996,0.103969600392255,-0.134281626522908,0.738548945875996,-0.359662076397702,-0.198347107438017,-0.307024383155036,0.392561983471074,0.738548945875996,0.301652892561983,-0.307024383155036,0.101904254979349,-0.320406892969691,-0.134281626522908,-0.134281626522908,-0.0390179579672251,0.211677416101727,0.738548945875996,-0.134281626522908,-0.134281626522908,0.607652424994343,0.738548945875996,-0.413145427482198,-0.413145427482198,0.738548945875996,-0.134281626522908,0.738548945875996,-0.254012899322073,-0.0487220182507157,0.776150525706333,-0.134281626522908,-0.134281626522908,-0.198347107438017,-0.359662076397702,-0.198347107438017,-0.134281626522908,0.776150525706333,1,-0.198347107438017,0.738548945875996,-0.134281626522908,-0.284273693761211,-0.134281626522908,0.738548945875996,-0.499927752972588,-0.134281626522908
Staphylococcus,0.263752189358315,-0.134281626522908,-0.134281626522908,-0.134281626522908,0.604267319353088,-0.134281626522908,-0.198347107438017,-0.134281626522908,-0.156164704136488,0.134062363531094,0.604267319353088,0.220673775392682,-0.134281626522908,0.233466458024142,-0.0659885057784067,-0.134281626522908,-0.134066063663697,-0.134281626522908,-0.134281626522908,-0.0299718396998085,-0.198347107438017,-0.307024383155036,-0.198347107438017,-0.134281626522908,-0.198347107438017,0.00959451197359489,-0.0299718396998085,0.0269249489890496,-0.134281626522908,-0.134281626522908,-0.468215495606701,-0.254012899322073,-0.134281626522908,-0.134281626522908,0.738548945875996,-0.307024383155036,-0.134281626522908,-0.129107946088187,0.568074962788023,-0.134281626522908,-0.134281626522908,-0.134281626522908,0.134062363531094,-0.346467685338423,0.296348382542418,0.604267319353088,-0.134281626522908,-0.198347107438017,-0.0959098870393872,-0.198347107438017,-0.134281626522908,0.296348382542418,-0.198347107438017,1,-0.134281626522908,-0.134281626522908,0.0222959759812715,-0.134281626522908,-0.134281626522908,0.225773823923104,-0.134281626522908
Stenotrophomonas,0.340889327490372,1,1,1,-0.0909090909090909,-0.0909090909090909,0.604267319353088,-0.0909090909090909,-0.437478639259807,0.515902637341361,-0.0909090909090909,-0.207856489992599,-0.0909090909090909,0.571605347479646,-0.279700776630427,1,-0.133366267342316,-0.0909090909090909,1,-0.243492376778837,-0.134281626522908,-0.207856489992599,-0.134281626522908,1,-0.134281626522908,-0.207856489992599,-0.243492376778837,-0.437478639259807,-0.0909090909090909,-0.0909090909090909,-0.316983388996208,-0.171967545780454,1,-0.0909090909090909,-0.0909090909090909,0.363748857487047,1,-0.279700776630427,-0.279700776630427,1,-0.0909090909090909,1,-0.171967545780454,-0.395819547420188,0.630547667861664,-0.0909090909090909,-0.0909090909090909,-0.134281626522908,-0.243492376778837,-0.134281626522908,-0.0909090909090909,0.630547667861664,0.738548945875996,-0.134281626522908,1,-0.0909090909090909,-0.316983388996208,-0.0909090909090909,1,-0.218356573370573,-0.0909090909090909
Steroidobacter,-0.243492376778837,-0.0909090909090909,-0.0909090909090909,-0.0909090909090909,-0.0909090909090909,-0.0909090909090909,-0.134281626522908,-0.0909090909090909,-0.0437478639259807,-0.171967545780454,-0.0909090909090909,-0.207856489992599,-0.0909090909090909,-0.207856489992599,0.0466167961050711,-0.0909090909090909,0.489009646921826,1,-0.0909090909090909,-0.243492376778837,-0.134281626522908,0.467677102483347,-0.134281626522908,-0.0909090909090909,-0.134281626522908,-0.207856489992599,-0.243492376778837,-0.0437478639259807,-0.0909090909090909,-0.0909090909090909,0.0452833412851726,-0.171967545780454,-0.0909090909090909,-0.0909090909090909,-0.0909090909090909,0.259820612490748,-0.0909090909090909,0.0466167961050711,0.139850388315213,-0.0909090909090909,-0.0909090909090909,-0.0909090909090909,0.515902637341361,-0.131939849140063,-0.171967545780454,-0.0909090909090909,-0.0909090909090909,0.738548945875996,0.438286278201907,0.604267319353088,-0.0909090909090909,-0.171967545780454,-0.134281626522908,-0.134281626522908,-0.0909090909090909,1,0.135850023855518,-0.0909090909090909,-0.0909090909090909,0.131013944022344,-0.0909090909090909
Streptococcus,-0.501322213829699,-0.316983388996208,-0.316983388996208,-0.316983388996208,0.407550071566554,0.498116754136899,-0.250829729789304,0.316983388996208,0.0145276959861548,-0.0190355368268996,0.407550071566554,0.819666334294432,-0.0452833412851726,-0.582394500682886,0.220595768059137,-0.316983388996208,0.811946326887769,0.135850023855518,-0.316983388996208,0.38812042361009,0.590843363503694,0.37100686710169,0.300995675747165,-0.316983388996208,-0.284273693761211,0.422775267162391,0.743897478586006,-0.0871661759169289,0.316983388996208,0.316983388996208,-0.0300751879699248,0.266497515576594,-0.316983388996208,0.498116754136899,-0.316983388996208,-0.362378800424907,-0.316983388996208,-0.0387010119401994,0.0541814167162792,-0.316983388996208,0.316983388996208,-0.316983388996208,0.666243788941486,0.116838132257707,-0.45685288384559,0.407550071566554,0.316983388996208,0.139349849882947,0.52557974030533,0.128201861892311,0.316983388996208,-0.45685288384559,-0.284273693761211,0.0222959759812715,-0.316983388996208,0.135850023855518,1,-0.316983388996208,-0.316983388996208,-0.239287548657972,0.316983388996208
Streptomyces,0.438286278201907,-0.0909090909090909,-0.0909090909090909,-0.0909090909090909,-0.0909090909090909,-0.0909090909090909,-0.134281626522908,-0.0909090909090909,-0.437478639259807,-0.171967545780454,-0.0909090909090909,-0.207856489992599,-0.0909090909090909,-0.207856489992599,0.512784757155782,-0.0909090909090909,-0.35564337957951,-0.0909090909090909,-0.0909090909090909,-0.243492376778837,-0.134281626522908,-0.207856489992599,-0.134281626522908,-0.0909090909090909,0.738548945875996,-0.207856489992599,-0.243492376778837,-0.437478639259807,-0.0909090909090909,-0.0909090909090909,-0.316983388996208,-0.171967545780454,-0.0909090909090909,-0.0909090909090909,-0.0909090909090909,-0.207856489992599,-0.0909090909090909,-0.279700776630427,0.41955116494564,-0.0909090909090909,-0.0909090909090909,-0.0909090909090909,-0.171967545780454,0.219899748566771,-0.171967545780454,-0.0909090909090909,-0.0909090909090909,-0.134281626522908,-0.243492376778837,-0.134281626522908,-0.0909090909090909,-0.171967545780454,-0.134281626522908,-0.134281626522908,-0.0909090909090909,-0.0909090909090909,-0.316983388996208,1,-0.0909090909090909,0.480384461415261,-0.0909090909090909
Streptosporangium,0.340889327490372,1,1,1,-0.0909090909090909,-0.0909090909090909,0.604267319353088,-0.0909090909090909,-0.437478639259807,0.515902637341361,-0.0909090909090909,-0.207856489992599,-0.0909090909090909,0.571605347479646,-0.279700776630427,1,-0.133366267342316,-0.0909090909090909,1,-0.243492376778837,-0.134281626522908,-0.207856489992599,-0.134281626522908,1,-0.134281626522908,-0.207856489992599,-0.243492376778837,-0.437478639259807,-0.0909090909090909,-0.0909090909090909,-0.316983388996208,-0.171967545780454,1,-0.0909090909090909,-0.0909090909090909,0.363748857487047,1,-0.279700776630427,-0.279700776630427,1,-0.0909090909090909,1,-0.171967545780454,-0.395819547420188,0.630547667861664,-0.0909090909090909,-0.0909090909090909,-0.134281626522908,-0.243492376778837,-0.134281626522908,-0.0909090909090909,0.630547667861664,0.738548945875996,-0.134281626522908,1,-0.0909090909090909,-0.316983388996208,-0.0909090909090909,1,-0.218356573370573,-0.0909090909090909
Unclassified,0.265131896362613,-0.218356573370573,-0.218356573370573,-0.218356573370573,-0.131013944022344,-0.0436713146741147,-0.532181156390174,0.0436713146741147,-0.34325796948579,-0.559915860944389,-0.131013944022344,-0.245467110492038,-0.480384461415261,-0.0332836759989204,-0.134363906939038,-0.218356573370573,-0.36660608324138,0.131013944022344,-0.218356573370573,-0.00779799695184157,0.00537556723626439,0.0956905684968961,-0.413918677192358,-0.218356573370573,0.0591312395989083,-0.341157678988934,-0.538061789677068,-0.210157940501504,0.0436713146741147,0.0436713146741147,-0.427817132449102,-0.165221073721295,-0.218356573370573,-0.0436713146741147,0.393041832067032,-0.137295163495547,-0.218356573370573,0.0261263152381463,0.515061643266312,-0.218356573370573,0.0436713146741147,-0.218356573370573,-0.0183578970801439,-0.309866838689759,-0.165221073721295,-0.131013944022344,0.0436713146741147,0.252651660104426,0.0467879817110494,0.263402794576955,0.0436713146741147,-0.165221073721295,-0.499927752972588,0.225773823923104,-0.218356573370573,0.131013944022344,-0.239287548657972,0.480384461415261,-0.218356573370573,1,0.0436713146741147
Weissella,0.146095426067302,-0.0909090909090909,-0.0909090909090909,-0.0909090909090909,-0.0909090909090909,-0.0909090909090909,-0.134281626522908,1,0.0437478639259807,-0.171967545780454,-0.0909090909090909,0.467677102483347,-0.0909090909090909,-0.207856489992599,0.139850388315213,-0.0909090909090909,0.133366267342316,-0.0909090909090909,-0.0909090909090909,0.438286278201907,0.738548945875996,0.259820612490748,-0.134281626522908,-0.0909090909090909,-0.134281626522908,0.363748857487047,0.146095426067302,-0.306235047481865,1,1,-0.0452833412851726,-0.171967545780454,-0.0909090909090909,-0.0909090909090909,-0.0909090909090909,-0.207856489992599,-0.0909090909090909,0.326317572735498,0.326317572735498,-0.0909090909090909,1,-0.0909090909090909,-0.171967545780454,0.131939849140063,-0.171967545780454,-0.0909090909090909,1,-0.134281626522908,0.243492376778837,-0.134281626522908,1,-0.171967545780454,-0.134281626522908,-0.134281626522908,-0.0909090909090909,-0.0909090909090909,0.316983388996208,-0.0909090909090909,-0.0909090909090909,0.0436713146741147,1
